State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
HARYANA,3,FARIDABAD,885.66,569.78,206.76,109.12,1042.53,269.03,74.37,1385.93,616.16,254.08,73.98,944.22,22254,83065,105319,76,310,640,5,1,23388,80480,103868,76,338,640,6,1,417.50,546.63,100.00,62.00,67.60,100.00,45.57,46.57,100.00,114.00,114.00,100,7073,0,16315,0,30.24,0,0,0,0,0,0,60315,32781
HARYANA,4,FATEHABAD,1141.97,624.73,303.02,214.22,1055.71,459.38,171.66,1686.75,548.45,277.18,171.66,997.29,25642,58681,84323,80,762,460,0,0,25642,58681,84323,65,762,460,6,1,463.12,441.38,95.31,194.40,174.65,89.84,31.69,27.56,86.97,127.50,94.50,74.12,16346,0,8603,0,63.75,0,0,0,0,0,0,141266,46019
HARYANA,5,GURGAON,520.83,335.24,118.98,66.61,763.40,279.02,814.35,1856.77,358.06,146.04,79.28,583.39,10522,51888,62410,59,492,399,0,0,16052,53144,69196,59,492,399,1,0,140.45,240.72,100.00,98.40,98.40,100,24.28,15.05,61.99,97.50,115.50,100.00,3143,0,10978,182,19.58,0,0,0,0,0,0,88013,53862
HARYANA,6,HISAR,1576.33,1021.19,362.55,192.60,1621.18,637.43,144.92,2403.53,1189.10,442.34,144.52,1775.96,46463,101738,148201,65,805,391,0,0,50530,107839,158369,54,1015,471,9,0,803.70,1095.91,100.00,161.00,251.15,100.00,19.56,33.84,100.00,94.20,88.20,93.63,28898,0,19565,75,57.19,2519,0,1475,2082,0,25,221028,58862
HARYANA,7,JHAJJAR,891.50,591.44,201.20,98.86,1054.48,379.47,47.98,1481.93,539.45,221.69,40.34,801.48,22014,72731,94745,67,160,655,0,0,23902,76630,100532,67,160,655,5,0,457.74,441.31,96.41,32.00,33.06,100.00,36.87,35.60,96.56,100.50,100.50,100,9376,0,14526,0,39.23,0,0,0,0,0,0,134340,21036
HARYANA,8,JIND,2028.91,1129.18,546.04,353.69,1494.00,612.04,516.14,2622.18,903.84,413.03,272.83,1589.70,58000,120534,178534,82,233,448,0,0,57695,120817,178512,59,248,448,7,0,1401.12,1111.94,79.36,59.51,64.76,100.00,23.27,23.12,99.36,117.00,87.90,75.13,29872,0,27823,0,51.78,24024,0,6422,1286,662,567,187059,23244
HARYANA,9,KAITHAL,1295.20,639.22,343.34,312.64,1138.16,571.54,583.11,2292.81,672.33,321.25,291.10,1284.68,37046,46392,83438,83,253,8,0,0,37306,65610,102916,83,253,8,0,0,739.69,712.33,96.30,50.60,71.12,100.00,0.40,4.66,100.00,117.23,116.70,99.55,18799,0,17767,681,50.39,0,0,0,0,0,0,154438,29966
HARYANA,10,KARNAL,1254.24,702.55,328.62,223.07,1357.98,545.13,263.38,2166.49,733.92,350.07,253.85,1337.85,45973,126699,172672,76,970,582,0,0,49095,125471,174566,76,970,582,5,0,573.12,696.92,100.00,253.10,249.60,98.62,37.44,37.44,100,114.00,114.00,100,21892,0,27203,44,44.59,1309,0,1582,2964,33,488,194003,46558
HARYANA,11,KURUKSHETRA,1248.57,694.64,338.67,215.26,1210.23,512.61,186.54,1909.38,685.87,341.35,174.08,1201.30,30598,67780,98378,100,563,465,0,0,31683,71626,103309,100,563,465,5,0,638.25,732.98,100.00,156.86,154.39,98.43,28.66,23.43,81.75,167.50,96.75,57.76,10030,0,21653,0,31.66,5950,0,0,3485,0,0,126220,31754
HARYANA,12,MAHENDRAGARH,625.34,394.20,139.20,91.94,1023.57,329.08,126.60,1479.25,478.39,162.16,92.16,732.71,17500,80000,97500,81,253,554,0,0,20353,81109,101462,81,253,554,1,0,302.69,412.67,100.00,50.60,50.60,100,27.70,27.70,100,121.50,121.50,100,8583,0,11770,0,42.17,0,0,0,0,0,0,145235,20940
HARYANA,13,MEWAT,947.93,634.09,221.59,92.25,1241.33,415.37,182.19,1838.89,777.58,296.13,182.19,1255.90,21875,99024,120899,50,497,185,0,0,21791,55360,77151,50,512,195,5,0,504.97,869.62,100.00,99.40,104.80,100.00,9.25,10.05,100.00,75.00,75.00,100,4489,0,17302,0,20.60,0,0,0,0,0,0,137261,34064
HARYANA,14,PANCHKULA,397.79,257.66,92.07,48.06,463.55,171.62,34.22,669.38,278.86,103.19,34.12,416.17,8760,18801,27561,58,126,68,0,0,10124,22404,32528,58,126,97,3,0,156.34,205.38,100.00,25.20,25.07,99.48,3.40,4.65,100.00,87.00,93.84,100.00,2936,0,7188,27,29.00,0,0,0,0,0,0,42651,11832
HARYANA,15,PANIPAT,1016.81,489.84,263.53,263.44,831.95,412.08,260.85,1504.88,500.99,278.51,238.50,1018.00,28000,39720,67720,64,182,216,0,0,29450,42170,71620,64,235,289,10,1,554.96,572.32,100.00,36.40,53.19,100.00,10.80,11.52,100.00,111.81,104.97,93.88,15245,0,13313,52,51.77,268,0,680,1384,10,71,114922,27729
HARYANA,16,REWARI,1156.72,763.99,272.43,120.30,1244.65,424.87,122.10,1791.62,597.68,224.32,115.44,937.43,30000,66388,96388,50,694,0,0,0,27236,65436,92672,49,696,19,5,0,644.51,510.31,79.18,138.80,156.45,100.00,0.00,0.97,0.00,75.00,63.00,84.00,13312,0,13924,2,48.88,123,0,241,313,2,84,126261,27389
HARYANA,17,ROHTAK,751.85,479.10,168.23,104.52,779.77,284.17,57.65,1121.59,430.81,176.85,55.15,662.81,22171,79851,102022,79,156,17,0,0,25623,80498,106121,79,158,17,2,2,422.76,365.52,86.46,31.20,38.67,100.00,0.86,0.86,100,118.50,108.74,91.76,12837,0,12786,0,50.10,0,0,0,0,0,0,115506,26309
HARYANA,18,SIRSA,1009.16,650.49,218.30,140.37,1315.49,640.29,267.96,2223.74,726.33,248.08,161.68,1136.08,35400,28111,63511,50,400,354,0,0,36252,29098,65350,50,472,481,4,0,515.87,600.41,100.00,80.00,105.77,100.00,17.70,27.40,100.00,75.00,73.76,98.35,25388,0,10864,0,70.03,466,0,457,0,0,64,178789,93970
HARYANA,19,SONIPAT,1130.43,563.34,302.50,264.60,1120.93,598.61,690.16,2409.70,420.12,171.53,91.55,683.20,29808,94725,124533,50,100,368,5,0,30300,134800,165100,50,100,368,5,4,738.89,326.86,44.24,20.00,20.00,100,18.40,18.40,100,75.00,75.00,100,11923,0,18377,0,39.35,30300,0,0,0,0,0,180286,41480
HARYANA,20,YAMUNANAGAR,2253.64,1457.36,570.70,225.58,1696.20,637.12,215.13,2548.45,957.50,403.56,200.28,1561.34,52539,84491,137030,50,1284,611,0,0,52539,88541,141080,50,1284,611,10,0,1147.33,892.55,77.79,373.63,323.34,86.54,38.87,34.53,88.83,75.00,67.50,90.0,26626,0,25913,0,50.68,0,0,0,0,0,0,133009,26112
HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,284.38,78.79,667.62,239.14,51.47,958.24,593.89,212.50,51.47,857.86,11931,38738,50669,100,957,500,6,0,13878,40191,54069,65,891,466,0,0,248.64,215.84,86.81,296.11,234.18,79.09,33.40,23.30,69.76,200.00,133.00,66.50,3418,722,9738,0,29.83,515,102,612,0,3,175,74661,21169
HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,622.82,385.08,1188.99,544.48,80.01,1813.48,1157.76,345.07,80.01,1582.84,44429,31646,76075,50,1778,105,10,0,58422,41909,100331,50,1778,158,0,0,1359.33,466.70,34.33,519.51,708.15,100.00,5.26,7.73,100.00,100.00,108.18,100.00,17877,24750,15748,67,72.96,700,1002,6,0,0,15,94574,15041
HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,316.82,76.40,831.49,296.45,54.63,1182.57,632.55,226.76,54.64,913.96,11593,45592,57185,60,1400,900,3,0,11693,46250,57943,45,1147,696,1,0,289.43,277.33,95.82,433.00,294.22,67.95,60.56,36.57,60.39,120.00,82.99,69.16,3549,38,8106,14,30.68,17,0,20,0,0,8,97893,28398
HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,1063.16,195.23,2463.16,742.72,8.36,3214.24,2094.25,615.83,8.17,2718.25,45000,159201,204201,116,4000,4200,4,0,61930,269640,331570,64,2862,3958,1,0,1289.79,1082.48,83.93,1362.96,974.76,71.52,375.00,68.90,18.37,232.02,71.52,30.82,14882,2659,44389,0,28.32,620,305,2460,33,2,1090,316419,70611
HIMACHAL PRADESH,5,KINNAUR,301.07,207.89,76.88,16.30,157.18,47.26,6.90,211.34,98.92,36.31,4.64,139.88,1560,13383,14943,65,350,226,1,0,1560,13263,14823,30,272,76,0,0,42.08,0.05,0.12,84.43,40.27,47.70,20.96,8.30,39.60,62.50,46.14,73.82,798,762,0,0,100.00,0,0,0,0,0,0,19535,7582
HIMACHAL PRADESH,6,KULLU,1145.97,776.61,296.66,72.70,731.54,279.45,30.11,1041.10,547.75,212.28,28.79,788.82,9989,41986,51975,150,1150,956,2,0,9989,45947,55936,120,1150,942,0,0,256.18,242.61,94.70,324.51,256.22,78.96,75.61,12.39,16.39,300.00,171.40,57.13,4506,160,5305,18,46.71,48,2,362,13,0,17,84501,16182
HIMACHAL PRADESH,7,LAHAUL & SPITI,154.05,103.22,41.47,9.36,58.80,23.07,0.00,81.87,46.70,19.23,0.00,65.93,2413,3049,5462,4,263,112,1,0,2413,3049,5462,4,263,112,1,0,71.89,0.00,0.00,58.16,11.95,20.55,5.70,2.10,36.84,0.80,41.11,100.00,540,1873,0,0,100.00,0,0,0,0,0,0,6695,5425
HIMACHAL PRADESH,8,MANDI,2287.10,1359.93,627.46,299.71,1574.04,627.46,268.32,2469.81,1223.00,601.51,268.22,2092.72,34407,117797,152204,100,3409,224,10,0,34408,117797,152205,125,3434,124,5,0,721.89,721.90,100.00,861.34,762.53,88.53,17.76,12.20,68.69,200.00,182.08,91.04,13639,747,19787,0,41.81,0,0,0,0,0,0,204051,46112
HIMACHAL PRADESH,9,SHIMLA,1864.86,1293.65,452.59,118.62,1345.43,452.59,129.74,1927.76,1204.25,436.35,118.62,1759.22,23874,53231,77105,70,2489,923,10,0,25020,55599,80619,70,2489,840,0,0,546.91,541.43,99.00,634.89,634.89,100,58.06,47.10,81.12,140.00,140.00,100,11970,0,13050,0,47.84,0,0,0,0,0,0,130864,27624
HIMACHAL PRADESH,10,SIRMAUR,2707.19,1875.30,686.50,145.39,1497.98,511.79,65.29,2075.06,1143.77,431.84,64.59,1640.20,13753,44978,58731,264,2804,223,6,0,13671,70126,83797,75,2018,223,6,2,359.79,321.76,89.43,1026.99,755.31,73.55,21.32,20.45,95.92,463.20,222.50,48.04,4972,305,8394,29,38.60,304,26,495,7,10,65,84317,16831
HIMACHAL PRADESH,11,SOLAN,1265.26,845.41,339.09,80.76,717.24,227.53,122.14,1066.91,542.81,206.13,58.14,807.08,10858,38230,49088,225,1288,1244,4,0,10858,38230,49088,223,1288,1244,1,0,230.58,230.58,100,380.26,257.26,67.65,101.42,29.80,29.38,375.00,120.66,32.18,4882,1413,4563,0,57.98,0,0,0,0,0,0,97237,26150
HIMACHAL PRADESH,12,UNA,754.28,526.30,189.50,38.48,564.46,189.50,115.12,869.08,404.47,165.44,27.50,597.41,8360,44752,53112,25,850,695,2,0,8360,44752,53112,25,850,695,5,0,220.60,157.18,71.25,277.67,244.92,88.21,60.26,34.75,57.67,50.00,50.00,100,2897,130,5333,0,36.21,10065,8873,0,0,0,0,99791,23077
JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,763.10,290.14,1385.79,311.86,1343.81,3041.46,1352.72,289.45,219.41,1861.58,75476,18061,93537,50,1315,75,3,0,64762,20219,84981,50,1315,9,0,0,2330.61,1473.09,63.21,265.03,262.39,99.00,7.12,0.45,6.32,100.00,89.32,89.32,0,0,64762,0,0.00,0,0,0,0,0,0,109465,63834
JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,234.65,57.67,290.22,116.70,174.77,581.69,285.86,51.56,7.15,344.58,13100,31466,44566,10,360,10,10,0,7277,32,7309,8,160,0,0,0,524.00,283.92,54.18,138.60,39.60,28.57,1.00,0.00,0.00,20.00,11.45,57.25,0,1058,3905,0,14.54,0,0,0,0,0,0,47620,15488
JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,737.86,234.07,1237.40,308.90,174.48,1720.78,1171.99,307.26,169.84,1649.09,68290,64211,132501,52,1164,22,8,0,35340,18302,53642,49,1164,2,0,0,2443.26,1277.65,52.29,244.27,240.98,98.65,2.20,0.20,9.09,75.41,65.62,87.02,0,7493,27847,0,21.20,0,0,0,0,0,0,119791,91281
JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,563.73,166.26,985.55,221.38,96.65,1303.58,773.18,221.30,94.07,1088.56,47801,24580,72381,77,1296,37,6,0,22623,8500,31123,77,1187,6,0,0,1740.14,688.78,39.58,327.10,257.62,78.76,3.42,0.25,7.31,105.39,61.73,58.57,0,1984,20639,0,8.77,0,0,0,0,0,0,86083,55364
JAMMU & KASHMIR,5,DODA,4129.34,2917.00,986.64,225.70,1648.34,363.40,275.32,2287.06,1493.65,357.58,156.60,2007.83,73029,25779,98808,50,4033,23,10,4,43563,10131,53694,100,2819,20,0,0,2302.03,1166.76,50.68,1174.76,691.58,58.87,1.32,0.72,54.55,100.00,22.29,22.29,1702,1909,11676,0,8.29,0,0,0,0,0,0,72580,14150
JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,748.84,203.18,1346.20,285.55,138.34,1770.10,1278.38,285.55,138.34,1702.28,50950,113373,164323,50,2607,36,6,0,18225,30281,48506,50,2165,36,2,0,1900.56,914.27,48.11,664.03,467.37,70.38,2.96,2.55,86.15,75.00,100.00,100.00,0,0,0,0,0.00,0,0,0,0,0,0,155851,43876
JAMMU & KASHMIR,7,KARGIL,1246.20,859.82,326.40,59.98,353.13,92.53,29.40,475.06,351.19,91.56,29.38,472.12,8475,0,8475,55,1545,10,5,0,4530,1200,5730,31,706,1,0,0,307.50,155.16,50.46,578.17,253.42,43.83,1.00,0.10,10.0,101.00,43.02,42.59,0,4530,0,0,100.00,0,0,0,0,0,0,15442,14156
JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,323.78,93.36,813.07,196.62,928.87,1938.56,712.16,190.62,96.87,999.65,25978,64408,90386,60,1049,33,7,0,10604,27060,37664,54,1048,10,1,0,864.80,608.45,70.36,243.66,250.82,100.00,3.32,0.83,25.00,14.49,97.19,100.00,4946,757,4792,55,53.78,1264,173,2317,0,71,297,100283,13439
JAMMU & KASHMIR,9,KISHTWAR,1691.36,1201.39,421.02,68.95,258.65,78.00,11.41,348.06,206.52,77.36,11.41,295.29,22318,0,22318,10,1285,0,0,0,6754,0,6754,5,525,0,0,0,892.72,225.48,25.26,494.73,51.84,10.48,0.00,0.00,0.00,20.00,8.38,41.90,0,0,0,0,0.00,0,0,0,0,0,0,41968,4699
JAMMU & KASHMIR,10,KULGAM,746.48,519.56,180.68,46.24,286.36,101.64,109.94,497.94,293.90,101.25,15.36,410.51,11568,27306,38874,10,286,15,0,0,7078,4000,11078,10,236,15,0,0,432.72,312.64,72.25,110.11,37.01,33.61,1.52,0.20,13.16,20.00,37.67,100.00,0,3000,3000,0,42.38,0,0,0,0,0,0,56316,25068
JAMMU & KASHMIR,11,KUPWARA,2923.92,2049.74,700.41,173.77,1174.19,278.97,107.30,1560.46,920.15,278.97,104.56,1303.68,58068,18208,76276,50,2359,105,6,0,31730,4915,36645,47,1721,13,2,0,1730.79,713.07,41.20,710.82,494.00,69.50,9.92,0.70,7.06,100.00,65.43,65.43,0,2000,29660,70,6.30,0,0,0,0,0,0,96737,40894
JAMMU & KASHMIR,12,LEH (LADAKH),849.48,551.34,221.30,76.84,317.85,120.40,24.62,462.87,258.60,114.32,24.22,397.14,6090,0,6090,250,351,400,3,0,5740,0,5740,243,356,132,0,0,176.81,117.41,66.40,86.11,86.12,100.00,39.70,13.24,33.35,431.60,147.84,34.25,0,5740,0,0,100.00,0,0,0,0,0,0,14590,14757
JAMMU & KASHMIR,13,POONCH,2111.59,1462.47,493.81,155.31,848.97,264.13,130.46,1243.56,776.37,254.75,124.97,1156.09,37764,27507,65271,82,1560,51,6,0,21572,12482,34054,81,1290,5,0,0,1225.99,706.30,57.61,443.17,302.77,68.32,5.12,0.70,13.67,107.33,91.24,85.01,0,0,0,0,0.00,0,0,0,0,0,0,81670,14037
JAMMU & KASHMIR,14,PULWAMA,2187.01,1526.80,510.68,149.53,728.01,262.74,190.09,1180.84,549.91,248.13,189.49,987.53,41902,13141,55043,64,1384,48,6,0,15562,10423,25985,64,1249,7,4,0,1374.31,483.10,35.15,351.17,298.73,85.07,4.50,0.33,7.33,102.80,102.69,99.89,0,142,14675,0,0.91,0,0,0,0,0,0,71063,50861
JAMMU & KASHMIR,15,RAJAURI,1921.22,1338.65,448.22,134.35,843.24,921.09,51.49,1815.82,638.41,921.09,51.11,1610.61,37507,223960,261467,12,1241,5,2,0,10291,15595,25886,12,1231,6,1,0,1370.61,1215.42,88.68,294.08,310.34,100.00,0.52,0.50,96.15,24.00,33.10,100.00,180,2237,1737,7,23.49,0,0,0,0,0,0,117183,12543
JAMMU & KASHMIR,16,RAMBAN,1346.71,929.89,347.29,69.53,274.57,62.80,27.24,364.61,252.43,59.92,27.24,339.59,15926,6850,22776,34,1014,25,4,0,4085,0,4085,20,370,2,0,0,637.04,167.07,26.23,390.39,119.12,30.51,2.52,0.90,35.71,68.00,29.77,43.78,0,0,0,0,0.00,0,0,0,0,0,0,52261,1027
JAMMU & KASHMIR,17,REASI,1553.66,1081.75,385.04,86.87,495.57,63.84,48.50,607.90,418.55,62.05,47.65,528.25,21500,0,21500,10,854,50,4,0,5832,272,6104,12,446,8,0,0,860.00,300.60,34.95,328.79,178.55,54.31,5.00,0.80,16.00,20.00,25.78,100.00,0,0,0,0,0.00,0,0,0,0,0,0,49914,1907
JAMMU & KASHMIR,18,SAMBA,571.14,397.25,135.62,38.27,141.50,67.50,23.77,232.77,94.36,67.50,19.91,181.77,9849,0,9849,10,70,20,0,0,1531,740,2271,10,45,5,0,0,393.96,115.26,29.26,26.96,17.48,64.84,2.00,0.00,0.00,20.00,46.81,100.00,0,0,0,0,0.00,0,0,0,0,0,0,53197,6948
JAMMU & KASHMIR,19,SHOPIAN,682.30,472.07,168.72,41.51,224.71,89.64,31.00,345.35,199.64,69.68,31.00,300.33,10196,0,10196,10,300,10,2,0,3698,342,4040,17,105,0,1,0,407.84,228.10,55.93,115.50,33.18,28.73,1.00,0.00,0.00,20.00,16.32,81.60,0,159,2012,0,4.30,0,0,0,0,0,0,39486,16770
JAMMU & KASHMIR,20,SRINAGAR,964.02,673.02,220.89,70.11,288.21,154.06,40.25,482.52,311.02,151.10,39.75,501.87,18434,64408,82842,78,274,70,4,0,10353,18367,28720,83,194,6,4,0,638.49,324.99,50.90,84.77,66.91,78.93,7.00,0.30,4.29,105.61,70.92,67.15,0,3186,7167,3,30.77,0,55,531,0,3,38,2690,31921
JAMMU & KASHMIR,21,UDHAMPUR,2903.32,2038.97,709.68,154.67,1119.88,298.50,104.98,1523.36,807.84,286.94,98.30,1193.08,48850,44474,93324,56,2930,25,7,0,19154,8007,27161,45,2101,22,0,0,1634.92,587.08,35.91,843.89,475.05,56.29,1.56,1.66,100.00,103.00,93.67,90.94,4181,1888,13036,26,31.69,739,316,536,2,9,41,77104,24321
JHARKHAND,1,BOKARO,4433.20,2956.30,1099.63,377.27,874.29,911.06,71.61,1856.96,495.84,348.25,70.35,914.44,104627,102176,206803,40,1814,249,8,0,34752,5985,40737,6,1814,249,14,14,3209.57,454.28,14.15,397.00,374.15,94.24,16.33,7.17,43.91,80.00,6.77,8.46,7566,6212,20813,144,39.65,0,0,0,0,0,0,204021,12820
JHARKHAND,2,CHATRA,3978.16,2661.34,977.35,339.47,1186.40,881.26,98.00,2165.66,1312.73,540.29,96.30,1949.32,98223,25280,123503,50,1134,526,10,0,58720,5541,64261,19,1134,242,16,16,2900.72,1456.82,50.22,246.60,226.94,92.03,36.77,7.14,19.42,100.00,38.57,38.57,20357,3910,34428,25,41.33,1232,34,4071,0,0,204,170239,7071
JHARKHAND,3,DEOGHAR,2228.74,1444.93,516.18,267.63,1179.83,614.69,22.42,1816.94,1080.13,479.16,22.42,1581.71,75153,88207,163360,50,464,1057,10,0,75153,23531,98684,1,464,869,0,15,1551.40,1270.70,81.91,92.80,133.76,100.00,72.60,4.14,5.70,100.00,2.40,2.40,12401,9045,49826,0,28.54,75,35,409,0,2,2,214896,7150
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,690.45,280.92,71.94,1043.31,104672,89302,193974,62,2820,73,10,0,47782,16396,64178,24,2820,102,0,12,3083.87,432.82,14.03,601.66,450.78,74.92,11.46,30.00,100.00,102.40,11.95,11.67,8992,4582,34087,101,28.41,0,0,271,150,0,0,207157,38746
JHARKHAND,5,DUMKA,5592.60,3530.00,1366.71,695.89,2666.00,1328.25,500.30,4494.55,2121.75,894.22,445.09,3461.05,148732,42024,190756,50,2926,202,10,0,127271,13704,140975,0,2926,202,72,73,3498.14,2406.99,68.81,603.50,569.94,94.44,10.10,11.57,100.00,100.00,2.00,2.00,11998,43386,71887,0,43.52,0,0,6,0,0,0,255926,12928
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,828.07,81.52,2750.50,963.12,540.37,14.58,1518.07,95558,69177,164735,50,1303,714,10,0,59257,3422,62679,25,1373,82,20,25,2581.68,1074.95,41.64,261.96,268.56,100.00,55.14,2.60,4.72,100.02,19.35,19.35,115,235,3740,0,0.59,20,0,201,0,0,0,241497,5351
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.50,1765.28,1274.75,109.30,3149.33,1158.26,397.83,55.11,1611.19,155100,44190,199290,50,2472,1762,10,0,67494,5890,73384,11,2584,368,0,13,4711.07,707.00,15.01,590.70,621.95,100.00,130.46,24.65,18.89,100.00,24.05,24.05,0,0,0,0,0.00,0,0,0,0,0,0,356247,14667
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.20,1241.78,642.33,796.88,2680.98,588.59,288.15,78.76,955.51,95732,114088,209820,50,1612,315,10,0,47591,6495,54086,16,1612,248,13,14,2623.77,569.65,21.71,322.40,247.20,76.67,20.77,0.05,0.24,100.00,31.20,31.20,4876,11687,30903,57,34.80,0,0,0,0,0,0,239500,12393
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,807.39,281.44,129.78,1218.62,97098,101793,198891,50,1190,307,10,0,55365,7439,62804,4,1190,307,19,19,2420.70,726.75,30.02,238.00,237.82,99.92,16.56,37.00,100.00,100.00,7.50,7.50,7534,31964,15867,0,71.34,0,0,0,0,0,0,176770,8770
JHARKHAND,10,HAZARIBAGH,4693.70,3072.09,1137.90,483.71,1785.42,1104.10,461.18,3350.70,1399.00,573.57,209.98,2182.55,140453,71402,211855,105,1563,169,15,0,105417,13645,119062,30,1563,169,15,45,3352.46,1794.03,53.51,382.66,240.59,62.87,17.11,21.36,100.00,210.00,2.20,1.05,10493,7801,86286,21,17.35,964,342,3850,0,5,51,252871,25506
JHARKHAND,11,JAMTARA,2541.97,1682.30,621.33,238.34,652.52,539.51,16.20,1208.23,440.38,373.28,15.81,829.47,68040,62374,130414,50,626,620,10,0,43350,4070,47420,1,626,223,0,10,1884.73,507.00,26.90,125.20,195.51,100.00,47.36,9.00,19.00,100.00,1.96,1.96,6000,7000,12000,10,29.99,0,0,0,0,0,0,135540,1412
JHARKHAND,12,KHUNTI,2549.88,1736.96,641.20,171.72,131.53,641.20,0.00,772.73,119.55,422.94,0.00,542.49,45773,11493,57266,12,1791,196,12,0,12765,3839,16604,0,1248,177,2,0,1489.84,347.30,23.31,470.56,70.20,14.92,14.48,9.05,62.50,24.00,12.00,50.0,2735,7277,2753,0,78.43,314,2224,265,0,0,21,93762,291
JHARKHAND,13,KODERMA,1713.47,1145.65,416.75,151.07,461.04,385.05,35.33,881.42,265.22,111.81,35.33,412.36,39950,37106,77056,50,472,440,10,0,21098,495,21593,0,456,320,4,12,1103.37,244.84,22.19,104.76,93.24,89.00,27.70,17.36,62.67,100.00,0.00,0.00,3227,1969,15902,0,24.63,0,0,0,0,0,0,90207,4691
JHARKHAND,14,LATEHAR,3543.85,2373.11,867.59,303.15,1714.57,579.74,32.68,2326.99,1452.63,575.25,32.68,2060.56,79635,14552,94187,50,2058,649,16,0,66917,5154,72071,28,2058,649,0,40,2222.31,1519.63,68.38,411.60,269.77,65.54,49.65,7.65,15.41,100.00,57.68,57.68,20070,26945,19902,0,70.26,0,0,0,0,0,0,122902,639
JHARKHAND,15,LOHARDAGA,869.92,577.02,199.91,92.99,510.84,189.71,31.00,731.55,626.34,135.12,18.57,780.04,22626,25229,47855,50,626,307,10,0,22626,19362,41988,10,626,307,0,6,344.36,464.79,100.00,125.20,125.20,100,20.88,23.22,100.00,100.00,36.95,36.95,850,14188,7588,0,66.46,0,0,0,0,0,0,80295,3358
JHARKHAND,16,PAKUR,2527.91,1695.61,608.00,224.30,1402.17,775.69,4.22,2182.08,1088.84,492.30,4.22,1585.36,72250,29077,101327,50,1601,685,10,0,63720,7074,70794,0,1601,256,0,52,1636.38,977.46,59.73,320.20,321.45,100.00,50.19,12.23,24.37,100.00,0.00,0.00,7247,18962,37434,0,41.13,0,0,0,0,0,0,167362,4551
JHARKHAND,17,PALAMU,3577.28,2382.22,854.31,340.75,1745.69,811.39,97.45,2654.53,1458.68,811.37,96.45,2366.51,91152,138623,229775,50,1927,99,10,0,69673,16602,86275,8,1928,99,13,13,2269.07,1857.54,81.86,385.40,394.45,100.00,5.83,3.34,57.29,100.00,9.98,9.98,22253,9287,37594,0,45.27,0,0,0,0,0,0,316135,24841
JHARKHAND,18,PASCHIM SINGHBHUM,6427.06,4303.83,1598.34,524.89,2721.87,1285.80,38.01,4045.68,1390.58,603.52,38.01,2032.10,170083,33439,203522,50,3063,361,10,0,83865,3990,87855,38,3064,361,13,20,4940.33,1039.96,21.05,617.26,612.44,99.22,18.66,18.05,96.73,100.00,60.00,60.0,6404,64659,12802,0,84.73,0,50,0,0,0,0,256019,16862
JHARKHAND,19,PURBI SINGHBHUM,2618.39,1746.17,582.12,290.10,1553.26,546.29,198.87,2298.42,1182.73,392.15,189.91,1764.78,97196,119789,216985,52,2248,337,10,0,126967,21051,148018,3,2248,337,0,21,1160.59,1024.81,88.30,504.80,504.80,100,26.32,16.85,64.02,102.75,3.82,3.72,8223,22170,83440,0,23.94,292,1843,0,0,0,0,215676,13722
