Date,State_Name,SL_No,District_Name,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total
3/15/2013,MADHYA PRADESH,34,RATLAM,2002.65,1344.58,3,2,17-05-2012,33.44,15.58,11.03,60.05
3/15/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,33.44,11.58,11.03,56.05
3/15/2013,MADHYA PRADESH,35,REWA,7676.61,4560.04,3,4,17-05-2012,225.16,74.19,25.49,324.84
3/15/2013,MADHYA PRADESH,,,,,4,1,29-12-2012,225.16,74.19,25.49,324.84
3/15/2013,MADHYA PRADESH,36,SAGAR,9087,5631.34,3,1,17-05-2012,497.56,244.49,56.09,798.14
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,497.56,224.49,56.09,778.14
3/15/2013,MADHYA PRADESH,37,SATNA,9696.16,5725.11,3,2,17-05-2012,482.38,171.86,66.78,721.02
3/15/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,482.38,171.86,66.78,721.02
3/15/2013,MADHYA PRADESH,38,SEHORE,2183.91,1496.35,3,1,17-05-2012,175.65,85.51,19.08,280.24
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,175.65,85.51,19.08,280.24
3/15/2013,MADHYA PRADESH,39,SEONI,3824.66,2573.32,3,3,17-05-2012,97.29,21.95,34.08,153.32
3/15/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,97.29,21.95,34.08,153.32
3/15/2013,MADHYA PRADESH,40,SHAHDOL,3312.37,2221.07,3,1,17-05-2012,99.31,15.89,49.64,164.84
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,99.31,15.89,49.64,164.84
3/15/2013,MADHYA PRADESH,41,SHAJAPUR,3302.24,2250.05,3,1,17-05-2012,175.92,93.57,4.53,274.02
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,175.92,93.57,4.53,274.02
3/15/2013,MADHYA PRADESH,42,SHEOPUR,1081.77,745.88,2,3,17-05-2012,55.8,20.16,11.95,87.91
3/15/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,55.8,20.16,22.22,98.18
3/15/2013,MADHYA PRADESH,43,SHIVPURI,3320.76,2229.87,3,2,17-05-2012,204.57,84.86,22.22,311.65
3/15/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,204.57,84.86,22.22,311.65
3/15/2013,MADHYA PRADESH,44,SIDHI,5118.91,3465.78,2,3,17-05-2012,364.66,92.34,102.83,559.83
3/15/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,364.66,92.34,102.83,559.83
3/15/2013,MADHYA PRADESH,45,SINGRAULI,3718.42,2429.16,2,1,17-05-2012,192.7,48.8,54.34,295.84
3/15/2013,MADHYA PRADESH,,,,,2,2,29-12-2012,192.7,48.8,54.34,295.84
3/15/2013,MADHYA PRADESH,46,TIKAMGARH,4759.02,3281.72,3,2,17-05-2012,432.71,238.01,17.82,688.54
3/15/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,423.71,238.01,17.82,679.54
3/15/2013,MADHYA PRADESH,47,UJJAIN,3878.22,2649.56,3,1,17-05-2012,190.76,143.22,7.11,341.09
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,190.76,143.22,7.11,341.09
3/15/2013,MADHYA PRADESH,48,UMARIA,2513.42,1714.93,3,2,17-05-2012,149.23,20.35,61.81,231.39
3/15/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,149.23,20.35,61.81,231.39
3/15/2013,MADHYA PRADESH,49,VIDISHA,4602.03,3115.01,3,1,17-05-2012,306.85,135.87,14.87,457.59
3/15/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,306.85,135.87,14.87,457.59
3/15/2013,MADHYA PRADESH,49,Total,168833.35,112125.87,,,,16417.54,5788.14,3617.55,25823.23
3/15/2013,MAHARASHTRA,1,AHMEDNAGAR,4545.41,2935.06,3,1,27-08-2012,194.53,40.55,12.21,247.29
3/15/2013,MAHARASHTRA,2,AKOLA,2959.32,1970.82,2,3,27-08-2012,159.66,32.2,9.51,201.37
3/15/2013,MAHARASHTRA,3,AMRAVATI,5987.5,3961.39,2,3,27-08-2012,363.11,149.11,53.86,566.08
3/15/2013,MAHARASHTRA,4,AURANGABAD,4819.5,3194.93,2,4,27-08-2012,427.55,82.09,13.81,523.45
3/15/2013,MAHARASHTRA,5,BEED,4189.63,2776.51,2,4,27-08-2012,411.77,93.78,3.03,508.58
3/15/2013,MAHARASHTRA,6,BHANDARA,3128.96,2041.92,2,4,27-08-2012,196.9,69.27,13.67,279.84
3/15/2013,MAHARASHTRA,7,BULDHANA,5227.7,3487.91,3,1,27-08-2012,397.24,76.26,16.34,489.84
3/15/2013,MAHARASHTRA,8,CHANDRAPUR,4881.19,3124.09,2,3,27-08-2012,345.03,85.49,61.86,492.38
3/15/2013,MAHARASHTRA,9,DHULE,3871.14,2566.57,2,4,27-08-2012,340.84,39.02,85.86,465.72
3/15/2013,MAHARASHTRA,10,GADCHIROLI,2352.55,1536.96,2,4,27-08-2012,57.02,13.81,20.4,91.23
3/15/2013,MAHARASHTRA,11,GONDIA,3646.28,2349.39,2,3,27-08-2012,272.76,70.24,37.99,380.99
3/15/2013,MAHARASHTRA,12,HINGOLI,2699.49,1788.09,2,4,27-08-2012,132.42,24.13,9.03,165.58
3/15/2013,MAHARASHTRA,13,JALGAON,9719.11,6355.42,3,1,27-08-2012,917.39,127.28,93.91,1138.58
3/15/2013,MAHARASHTRA,14,JALNA,3125.27,2048.28,3,2,27-08-2012,207.97,41.41,2.85,252.23
3/15/2013,MAHARASHTRA,15,KOLHAPUR,3203.5,2132.63,3,2,27-08-2012,170.49,39.42,0.77,210.68
3/15/2013,MAHARASHTRA,16,LATUR,3531.81,2362.48,2,4,27-08-2012,251.39,102.84,5.09,359.32
3/15/2013,MAHARASHTRA,17,NANDED,4799.86,3202.91,2,4,27-08-2012,261.01,99.12,21.54,381.67
3/15/2013,MAHARASHTRA,18,NANDURBAR,5686.32,3788.13,2,4,27-08-2012,386.02,25.18,290.21,701.41
3/15/2013,MAHARASHTRA,19,NASHIK,6872.1,4519.83,2,3,27-08-2012,325.96,44.99,90.89,461.84
3/15/2013,MAHARASHTRA,20,OSMANABAD,2001.79,1294.66,2,4,27-08-2012,116.89,36.88,1.61,155.38
3/15/2013,MAHARASHTRA,21,PARBHANI,2189.8,1439.62,2,2,27-08-2012,271.07,47.18,4.62,322.87
3/15/2013,MAHARASHTRA,22,PUNE,4835.64,3104.75,3,3,27-08-2012,239.34,31.65,10.48,281.47
3/15/2013,MAHARASHTRA,23,RAIGAD,6569.89,4337.97,3,1,27-08-2012,402.04,12.22,36.44,450.7
3/15/2013,MAHARASHTRA,24,RATNAGIRI,3019.85,1835.73,2,4,27-08-2012,72,1.37,0.51,73.88
3/15/2013,MAHARASHTRA,25,SANGLI,4578.41,2954.82,3,1,27-08-2012,245.21,49,1.16,295.37
3/15/2013,MAHARASHTRA,26,SATARA,6239.22,4116.67,3,3,27-08-2012,307.29,41,1.5,349.79
3/15/2013,MAHARASHTRA,27,SINDHUDURG,2084.95,1346.18,3,2,27-08-2012,39.59,2.65,0.14,42.38
3/15/2013,MAHARASHTRA,28,SOLAPUR,6243.25,4067.68,2,4,27-08-2012,472.26,134.42,5.56,612.24
3/15/2013,MAHARASHTRA,29,THANE,7933.25,5278.51,2,4,27-08-2012,310.94,12.37,13.75,337.06
3/15/2013,MAHARASHTRA,30,WARDHA,2270.99,1509.48,2,3,27-08-2012,108.99,25.1,11.76,145.85
3/15/2013,MAHARASHTRA,31,WASHIM,4337.69,2837.65,2,1,27-08-2012,268.17,87.46,16.6,372.23
3/15/2013,MAHARASHTRA,32,YAVATMAL,7505.57,4912.82,2,3,27-08-2012,380.15,72.4,62.98,515.53
3/15/2013,MAHARASHTRA,32,Total,145056.94,95179.86,,,,9053,1809.89,1009.94,11872.83
3/15/2013,MANIPUR,1,BISHNUPUR,669.2,467.84,2,2,28-08-2012,30.89,0.49,0.86,32.24
3/15/2013,MANIPUR,2,IMPHAL EAST,1008.5,700.15,2,1,28-08-2012,137.32,3.99,4.49,145.8
3/15/2013,MANIPUR,3,SENAPATI,2509.77,1766.2,1,2,28-08-2012,126.51,0.72,268.13,395.36
3/15/2013,MANIPUR,4,TAMENGLONG,883.84,617.51,1,4,28-08-2012,23.19,--,108.98,132.17
3/15/2013,MANIPUR,5,THOUBAL,1351.23,954.19,2,1,28-08-2012,202.32,2.23,2.51,207.06
3/15/2013,MANIPUR,5,Total,6422.54,4505.89,,,,520.23,7.43,384.97,912.63
3/15/2013,MEGHALAYA,1,EAST GARO HILLS,1899.42,1355.15,2,1,28-08-2012,6.85,0.01,38.81,45.67
3/15/2013,MEGHALAYA,2,EAST KHASI HILLS,2784.15,1957.65,2,2,28-08-2012,11.59,0.15,43.47,55.21
3/15/2013,MEGHALAYA,3,JAINTIA HILLS,1625.05,1141.78,1,3,28-08-2012,35.1,0.41,177.55,213.06
3/15/2013,MEGHALAYA,4,RI BHOI,1553.53,1074.04,2,4,28-08-2012,4.88,0.04,15.11,20.03
3/15/2013,MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,1,3,28-08-2012,23.56,0.12,123.51,147.19
3/15/2013,MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,2,1,28-08-2012,8.05,0.36,16.89,25.3
3/15/2013,MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,1,3,28-08-2012,42.79,0.02,242.73,285.54
3/15/2013,MEGHALAYA,7,Total,14008.99,9562.87,,,,132.82,1.11,658.07,792
3/15/2013,NAGALAND,1,DIMAPUR,1254.41,884.82,1,4,27-08-2012,57.6,--,103.21,160.81
3/15/2013,NAGALAND,2,KOHIMA,713.9,511.98,2,2,27-08-2012,1.66,--,7.61,9.27
3/15/2013,NAGALAND,3,MOKOKCHUNG,516.6,362.24,2,2,27-08-2012,5.93,--,28.57,34.5
3/15/2013,NAGALAND,4,PEREN,395.83,278.51,1,4,27-08-2012,1.66,--,7.62,9.28
3/15/2013,NAGALAND,5,PHEK,732,511.32,1,4,27-08-2012,2.11,--,11.65,13.76
3/15/2013,NAGALAND,6,TUENSANG,578.09,403.52,1,3,27-08-2012,11.54,--,61.5,73.04
3/15/2013,NAGALAND,7,ZUNHEBOTO,1052.73,740.54,2,1,27-08-2012,15,--,80.71,95.71
3/15/2013,NAGALAND,7,Total,5243.56,3692.93,,,,95.5,--,300.87,396.37
3/15/2013,RAJASTHAN,1,ALWAR,2926.71,1977.54,2,4,26-09-2012,273.49,101.52,19.55,394.56
3/15/2013,RAJASTHAN,2,BANSWARA,7953.45,5351.42,1,4,26-09-2012,472.93,52.58,394.33,919.84
3/15/2013,RAJASTHAN,,,,,2,1,26-11-2012,4.55,--,--,4.55
3/15/2013,RAJASTHAN,3,BARMER,5374.94,3609.71,3,1,26-11-2012,522.77,156.32,24.82,703.91
3/15/2013,RAJASTHAN,4,BHILWARA,5066.56,3380.14,3,1,26-09-2012,425.26,137.55,34.5,597.31
3/15/2013,RAJASTHAN,5,BIKANER,2829.04,1882.61,3,2,26-11-2012,95.78,50.09,0.14,146.01
3/15/2013,RAJASTHAN,6,BUNDI,2179.99,1474.56,2,2,26-09-2012,102.68,42.84,22.13,167.65
3/15/2013,RAJASTHAN,7,CHURU,1919.85,1298.81,3,1,26-09-2012,144.21,74.73,0.54,219.48
3/15/2013,RAJASTHAN,8,DAUSA,2615.75,1778.84,2,2,26-09-2012,125.64,71.5,38.06,235.2
3/15/2013,RAJASTHAN,9,DUNGARPUR,5544.01,3702.03,2,4,26-09-2012,197.03,18.75,132.05,347.83
3/15/2013,RAJASTHAN,10,HANUMANGARH,1618.48,1100.11,2,3,26-09-2012,94.24,62.81,0.33,157.38
3/15/2013,RAJASTHAN,11,JAISALMER,1833.55,1267.2,3,1,26-09-2012,149.92,42.47,6.23,198.62
3/15/2013,RAJASTHAN,12,JODHPUR,4214.75,2889.55,2,3,26-09-2012,255.39,84.47,6.16,346.02
3/15/2013,RAJASTHAN,13,KARAULI,4108.01,2792.19,2,4,26-09-2012,162.32,103.31,43.39,309.02
3/15/2013,RAJASTHAN,14,KOTA,2359.75,1583.05,2,2,26-09-2012,105.58,53.06,15.57,174.21
3/15/2013,RAJASTHAN,15,NAGAUR,2519.29,1713.76,2,4,26-09-2012,135.43,57.38,0.26,193.07
3/15/2013,RAJASTHAN,16,PALI,2389.22,1619.13,2,3,26-09-2012,113.18,41.37,5.92,160.47
3/15/2013,RAJASTHAN,17,RAJSAMAND,2974.59,2015.74,2,4,26-09-2012,255.49,60.24,27,342.73
3/15/2013,RAJASTHAN,18,SIKAR,1862.18,1271.68,3,1,26-09-2012,86.87,24.92,2.02,113.81
3/15/2013,RAJASTHAN,19,UDAIPUR,9000.49,5994.56,3,1,26-11-2012,704.25,82.27,367.3,1153.82
3/15/2013,RAJASTHAN,19,Total,69290.61,46702.63,,,,4427.01,1318.18,1140.3,6885.49
3/15/2013,SIKKIM,1,EAST SIKKIM,768.19,501.5,2,3,28-08-2012,17.14,1.6,3.7,22.44
3/15/2013,SIKKIM,2,NORTH SIKKIM,270.69,178.95,2,3,28-08-2012,4.45,0.23,4.07,8.75
3/15/2013,SIKKIM,3,SOUTH SIKKIM,466.58,301.51,2,3,28-08-2012,32.52,2.27,0.56,35.35
3/15/2013,SIKKIM,4,WEST SIKKIM,548.36,356.6,3,1,28-08-2012,2.59,0.18,0.56,3.33
3/15/2013,SIKKIM,4,Total,2053.82,1338.56,,,,56.7,4.28,8.89,69.87
3/15/2013,TAMIL NADU,1,COIMBATORE,3517.04,2233.12,3,3,29-05-2012,122.15,52.77,1.31,176.23
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,122.15,52.77,1.31,176.23
3/15/2013,TAMIL NADU,2,CUDDALORE,5955.58,3893.32,3,2,29-05-2012,277.71,247.81,1.38,526.9
3/15/2013,TAMIL NADU,,,,,3,3,28-02-2013,277.71,247.81,1.38,526.9
3/15/2013,TAMIL NADU,3,DHARMAPURI,3498.86,2279.71,3,3,29-05-2012,90.82,24.81,1.56,117.19
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,90.82,24.81,1.56,117.19
3/15/2013,TAMIL NADU,4,DINDIGUL,3871.65,2044.42,3,3,29-05-2012,197,85.43,0.44,282.87
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,197,85.43,0.44,282.87
3/15/2013,TAMIL NADU,5,ERODE,3097.77,1991.28,3,3,29-05-2012,15.57,5.98,0.13,21.68
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,15.57,5.98,0.13,21.68
3/15/2013,TAMIL NADU,6,KANCHIPURAM,4541.1,2209.82,3,4,29-05-2012,48.95,53.39,0.77,103.11
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,48.95,53.39,0.77,103.11
3/15/2013,TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),2124.05,938.81,3,3,29-05-2012,12.05,0.83,0.04,12.92
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,12.05,0.83,0.04,12.92
3/15/2013,TAMIL NADU,8,KARUR,2101.46,1343.58,4,2,29-05-2012,4.1,1.96,0.01,6.07
3/15/2013,TAMIL NADU,,,,,4,3,28-02-2013,4.1,1.96,0.01,6.07
3/15/2013,TAMIL NADU,9,KRISHNAGIRI,6151,4049.14,2,4,29-05-2012,382.85,104.6,6.58,494.03
3/15/2013,TAMIL NADU,,,,,3,1,28-02-2013,382.85,104.6,6.85,494.3
3/15/2013,TAMIL NADU,10,MADURAI,4273.73,2793.22,3,3,29-05-2012,163.09,62.16,0.23,225.48
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,163.09,62.16,0.23,225.48
3/15/2013,TAMIL NADU,11,NAGAPATTINAM,3738.82,2489.81,3,3,29-05-2012,83.83,78.22,0.13,162.18
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,83.83,78.22,0.13,162.18
3/15/2013,TAMIL NADU,12,NAMAKKAL,2357,1516.25,3,4,29-05-2012,43.89,20.99,1.97,66.85
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,43.89,20.99,1.97,66.85
3/15/2013,TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),1423.43,875.08,2,2,29-05-2012,65.56,44.27,4.02,113.85
3/15/2013,TAMIL NADU,,,,,2,3,28-02-2013,65.56,44.27,4.02,113.85
3/15/2013,TAMIL NADU,14,PERAMBALUR,3340.23,2146.04,3,3,29-05-2012,71.67,55.33,0.47,127.47
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,71.67,55.33,0.47,127.47
3/15/2013,TAMIL NADU,15,PUDUKKOTTAI,4012.67,2638.5,3,4,29-05-2012,133.43,45.79,0.04,179.26
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,133.43,45.79,0.04,179.26
3/15/2013,TAMIL NADU,16,RAMANATHAPURAM,2262.6,1183.45,3,4,29-05-2012,10.56,4.4,--,14.96
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,10.56,4.4,--,14.96
3/15/2013,TAMIL NADU,17,SALEM,5827.49,3808.23,4,1,29-05-2012,197.91,68.41,9.27,275.59
3/15/2013,TAMIL NADU,,,,,4,2,28-02-2013,197.91,68.41,9.27,275.59
3/15/2013,TAMIL NADU,18,SIVAGANGA,3170.89,1964.33,3,3,29-05-2012,117.09,43.03,0.04,160.16
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,117.09,43.03,0.04,160.16
3/15/2013,TAMIL NADU,19,THANJAVUR,7560.24,4017.84,3,2,29-05-2012,412.59,25.05,0.09,437.73
3/15/2013,TAMIL NADU,,,,,3,3,28-02-2013,412.59,191.49,0.3,604.38
3/15/2013,TAMIL NADU,20,THENI,2213.13,1095.61,3,3,29-05-2012,52.02,25.05,0.09,77.16
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,52.02,25.05,0.09,77.16
3/15/2013,TAMIL NADU,21,THOOTHUKUDI,2592.94,1207.55,3,4,29-05-2012,47.64,23.94,0.05,71.63
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,47.64,23.94,0.05,71.63
3/15/2013,TAMIL NADU,22,TIRUCHIRAPPALLI,2020.75,939.24,3,3,29-05-2012,12.07,4.88,0.11,17.06
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,12.07,4.88,0.11,17.06
3/15/2013,TAMIL NADU,23,TIRUNELVELI,2623.83,1716.56,3,4,29-05-2012,46.46,19.14,0.08,65.68
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,46.46,19.14,0.08,65.68
3/15/2013,TAMIL NADU,24,TIRUVALLUR,6505.18,4249.62,3,2,29-05-2012,354.78,292.99,8.37,656.14
3/15/2013,TAMIL NADU,,,,,3,3,28-02-2013,354.78,292.99,8.37,656.14
3/15/2013,TAMIL NADU,25,TIRUVANNAMALAI,5575.39,2703.4,3,3,29-05-2012,139,68.68,4.56,212.24
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,139,68.68,4.56,212.24
3/15/2013,TAMIL NADU,26,TIRUVARUR,2038.24,1333.31,3,3,29-05-2012,21.37,22.63,0.03,44.03
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,21.37,22.63,0.03,44.03
3/15/2013,TAMIL NADU,27,VELLORE,4395.49,2813.71,3,4,29-05-2012,136.62,67.6,3.08,207.3
3/15/2013,TAMIL NADU,,,,,4,1,28-02-2013,136.62,67.62,3.08,207.32
3/15/2013,TAMIL NADU,28,VILLUPURAM,9153.83,6053.89,3,3,29-05-2012,574.38,406.54,13.41,994.33
3/15/2013,TAMIL NADU,,,,,3,4,28-02-2013,574.38,406.54,13.41,994.33
3/15/2013,TAMIL NADU,29,VIRUDHUNAGAR,4422.62,2837.17,3,2,29-05-2012,255.13,133.75,0.21,389.09
3/15/2013,TAMIL NADU,,,,,3,3,28-02-2013,255.13,133.75,0.21,389.09
3/15/2013,TAMIL NADU,29,Total,114367.01,69366.01,,,,8180.58,4347.32,117.42,12645.32
3/15/2013,TRIPURA,1,DHALAI,1443.04,956.68,2,4,28-08-2012,7.56,4.62,11.74,23.92
3/15/2013,TRIPURA,2,NORTH TRIPURA,1902.5,1190.38,2,4,28-08-2012,45.3,12.92,18.75,76.97
3/15/2013,TRIPURA,3,SOUTH TRIPURA,3314.95,1892.4,2,4,28-08-2012,2.71,1.17,2.08,5.96
3/15/2013,TRIPURA,4,WEST TRIPURA,3178.03,2080.78,3,1,28-08-2012,8.66,4.17,5.06,17.89
3/15/2013,TRIPURA,4,Total,9838.52,6120.24,,,,64.23,22.88,37.63,124.74
3/15/2013,UTTAR PRADESH,1,AGRA,3015.28,2034.58,3,2,26-09-2012,267.33,114.67,0.05,382.05
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,267.33,114.67,0.05,382.05
3/15/2013,UTTAR PRADESH,2,ALIGARH,3363.52,2259.6,3,4,26-09-2012,79.47,38.12,--,117.59
3/15/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,79.47,38.12,--,117.59
3/15/2013,UTTAR PRADESH,3,ALLAHABAD,4879.3,3058.85,3,3,26-09-2012,90.85,47.11,0.08,138.04
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,90.85,47.11,0.08,138.04
3/15/2013,UTTAR PRADESH,4,AMBEDKAR NAGAR,4474.96,2875.47,3,1,26-09-2012,150.72,85.93,0.01,236.66
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,150.72,85.93,0.01,236.66
3/15/2013,UTTAR PRADESH,5,AURAIYA,4530.79,2948.87,3,3,26-09-2012,93.97,66.54,0.01,160.52
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,93.97,66.54,0.01,160.52
3/15/2013,UTTAR PRADESH,6,AZAMGARH,5895.58,3811.05,3,3,26-09-2012,156.03,93.9,0.03,249.96
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,156.03,93.9,0.03,249.96
3/15/2013,UTTAR PRADESH,7,BAGPAT,1349.48,899.6,3,3,26-09-2012,37.3,7.24,--,44.54
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,37.3,7.24,--,44.54
3/15/2013,UTTAR PRADESH,8,BAHRAICH,9891.7,6418.32,3,2,26-09-2012,648.01,179.07,1.83,828.91
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,648.01,179.07,1.83,828.91
3/15/2013,UTTAR PRADESH,9,BALLIA,4737.11,2989.07,3,1,26-09-2012,164.41,51.88,0.01,216.3
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,164.41,51.88,0.01,216.3
3/15/2013,UTTAR PRADESH,10,BALRAMPUR,2443.75,1600.46,3,3,26-09-2012,36.22,9.02,0.31,45.55
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,36.22,9.02,0.31,45.55
3/15/2013,UTTAR PRADESH,11,BANDA,5073.28,3381.73,3,2,26-09-2012,276.35,120.67,0.01,397.03
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,276.35,120.67,0.01,397.03
3/15/2013,UTTAR PRADESH,12,BARABANKI,5582.06,3549.47,3,4,26-09-2012,86.23,58.05,0.01,144.29
3/15/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,86.23,58.05,0.01,144.29
3/15/2013,UTTAR PRADESH,13,BAREILLY,3776.07,2478.06,3,4,26-09-2012,50.78,13.7,--,64.48
3/15/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,50.78,13.7,--,64.48
3/15/2013,UTTAR PRADESH,14,BASTI,5338.11,3361.67,3,1,26-09-2012,204.68,86.4,0.02,291.1
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,204.68,86.4,0.02,291.1
3/15/2013,UTTAR PRADESH,15,BIJNOR,3785.67,2472.81,3,3,26-09-2012,45.75,25.03,0.04,70.82
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,45.75,25.03,0.04,70.82
3/15/2013,UTTAR PRADESH,16,BUDAUN,2932.13,1794.77,3,1,26-09-2012,13.19,4.56,--,17.75
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,62.53,28.97,--,91.5
3/15/2013,UTTAR PRADESH,17,BULANDSHAHR,2055.59,1383.67,3,2,26-09-2012,62.53,28.97,--,91.5
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,62.53,28.97,--,91.5
3/15/2013,UTTAR PRADESH,18,CHANDAULI,2007.56,1290.49,4,1,26-09-2012,19.96,10.88,--,30.84
3/15/2013,UTTAR PRADESH,,,,,4,2,30-12-2012,19.96,10.88,--,30.84
3/15/2013,UTTAR PRADESH,19,CHITRAKOOT,1135.11,722.64,3,1,26-09-2012,21.35,13.11,--,34.46
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,21.3,13.11,--,34.41
3/15/2013,UTTAR PRADESH,20,DEORIA,6481.13,4280.7,3,3,26-09-2012,373.64,134.66,0.06,508.36
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,373.64,134.66,0.06,508.36
3/15/2013,UTTAR PRADESH,21,ETAH,2196.39,1442.27,3,3,26-09-2012,10.76,3.57,--,14.33
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,10.76,3.57,--,14.33
3/15/2013,UTTAR PRADESH,22,ETAWAH,3550.2,2310.58,3,3,26-09-2012,51.91,29.29,--,81.2
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,51.91,29.29,--,81.2
3/15/2013,UTTAR PRADESH,23,FAIZABAD,2800.59,1743.82,3,3,26-09-2012,40.99,21.55,--,62.54
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,40.99,21.55,--,62.54
3/15/2013,UTTAR PRADESH,24,FARRUKHABAD,4121.39,2650.64,3,1,26-09-2012,37.7,11.99,--,49.69
3/15/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,37.7,11.99,--,49.69
3/15/2013,UTTAR PRADESH,25,FATEHPUR,3596.43,2332.75,3,2,26-09-2012,94.89,55.15,0.02,150.06
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,94.89,55.15,0.02,150.06
3/15/2013,UTTAR PRADESH,26,FIROZABAD,1308.36,884.5,3,2,26-09-2012,29.33,11.22,--,40.55
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,29.33,11.22,--,40.55
3/15/2013,UTTAR PRADESH,27,GAUTAM BUDDHA NAGAR,1090.5,620.74,3,2,26-09-2012,30.34,11.46,0.01,41.81
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,30.34,11.46,0.01,41.81
3/15/2013,UTTAR PRADESH,28,GHAZIABAD,1561.65,1078.31,3,3,26-09-2012,64.89,24.05,--,88.94
3/15/2013,UTTAR PRADESH,29,GHAZIPUR,5154.82,3292.96,3,3,26-09-2012,173.28,78.39,0.01,251.68
3/15/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,173.28,78.39,0.01,251.68
3/15/2013,UTTAR PRADESH,30,GONDA,4888.83,3125.16,2,4,26-09-2012,171.7,50.92,0.01,222.63
3/15/2013,UTTAR PRADESH,,,,,3,1,30-12-2012,171.7,50.92,0.01,222.63
3/15/2013,UTTAR PRADESH,31,GORAKHPUR,7032.97,4555.48,3,2,26-09-2012,95.06,49.18,0.02,144.26
3/15/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,95.06,49.18,0.02,144.26
3/15/2013,UTTAR PRADESH,32,HAMIRPUR,3391.22,2224.23,3,2,26-09-2012,212.07,101.2,--,313.27
